,user,id,description,verified,created_at,location,favourites,retweets,entities
1810,Wiichvctj,1425733959036538880,ขอพื้นที่ระบายหน่อยนะคะ #การศึกษาไทย #เรียนออนไลน์ #เรียนออนไลน์เราจะตายกันหมด https://t.co/VnNPBDTqVB,False,2021-08-12 08:20:39,,1,3,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [24, 36]}, {'text': 'เรียนออนไลน์', 'indices': [37, 50]}, {'text': 'เรียนออนไลน์เราจะตายกันหมด', 'indices': [51, 78]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1425733953223204869, 'id_str': '1425733953223204869', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/E8k5egIVIAUapVH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E8k5egIVIAUapVH.jpg', 'url': 'https://t.co/VnNPBDTqVB', 'display_url': 'pic.twitter.com/VnNPBDTqVB', 'expanded_url': 'https://twitter.com/Wiichvctj/status/1425733959036538880/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 750, 'h': 1624, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}}}]}"
1811,roungpueng,1425737170157932545,คิดว่าเด็กเรียนหนักแล้วจะเก่งขึ้นหรอคะไม่ค่ะไม่จริงเลย ยิ่งหนักยิ่งท้อไม่อยากเรียนเคยดูสถิติที่เด็กเรียนหนักและใช้เวลาทำงานกับการบ้านเยอะที่สุดไหมคะ ดูอย่างฟินแลนด์หน่อยค่ะเขาไม่มีการสอบวัดคะแนนการบ้านไม่มีแต่เขาได้ประเทศการศึกษาที่ดีสุดๆ #การศึกษาไทย,False,2021-08-12 08:33:24,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [239, 251]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1812,roungpueng,1425737869587468290,คือตอนนี้ที่นักวิจัยได้เสนอให้นักเรียนทั่วประเทศดร็อปเรียน1ปีส่วนตัวเราเราเห็นด้วยค่ะแต่เราก็เข้าใจว่าบางคนอยู่ม.6ปีน่าจะจบแล้วก็อยากจบไวแต่การเรียนออนไลน์คุณครูสอนเหมือนให้แค่เนื้อหาจบและมีคะแนนกรอกให้เต็มช่องอย่างงี้เห็นแก่ตัวรึเปล่าคะ??#การศึกษาไทย,False,2021-08-12 08:36:11,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [239, 251]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1813,roungpueng,1425739665735184384,สวัสดีค่ะเราเป็นนักเรียนไทยเราจะมาเล่าประสบการณ์ที่เรารู้ว่าการศึกษาไทยแย่แค่ไหน เราตอนนี้อยู่ชั้น ม.1ค่ะเราร้องไห้เรียนไปตอนเย็นก็ร้องเช้าก็ร้องเป็นเวลา3เดือนแล้วค่ะใช่ค่ะจนตอนนี้เราเป็นโรคซึมเศร้าแล้วค่ะ เราตัดสินใจที่จะลาออกหรือถ้าตายได้ก็อยากตายค่ะเดี๋ยวต่อนะคะ #การศึกษาไทย,False,2021-08-12 08:43:19,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [266, 278]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1814,roungpueng,1425740308789161990,เรายอมที่จะออกมาเปิดธุรกิจแต่คนที่ไม่ยอมคือพ่อเราค่ะแต่เราทราบดีค่ะว่าพ่อแม่ก็ไม่อยากให้ลูกเสียอนาคตจนวันนึงเราร้องไห้ทั้งวันแล้วบอกว่าอยากลาออก หลังจากนั้นบ้านแตกเลยค่ะขอไม่บรรยายภาพละกันนะคะเพราะมันแย่สำหรับเด็กอายุ 12 จิงๆค่ะ เรามาดีอยู่ช่วงนึง #การศึกษาไทย,False,2021-08-12 08:45:53,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [248, 260]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1815,roungpueng,1425740888597139456,แต่มันก็กลับมาเราลืมบอกไปค่ะเราไปหาจิตแพทย์ก่อนที่เราจะรู้ว่าเราเป็นโรคซึมเศร้านะคะแล้วหมอก็ให้ยาช่วยให้สมองโล่งแต่มันก็ไม่ได้หายดีหรอกค่ะช่วงนึงที่เราดีเราไม่ได้กินยาเพราะเราคิดว่าหายแล้วแต่ไม่ใช่อย่างนั้นค่ะมันกลับมาอีกและครั้งนี้หนักกว่าเดิมด้วยค่ะ #การศึกษาไทย,False,2021-08-12 08:48:11,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [252, 264]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1816,roungpueng,1425741609283375105,รอบนี้เรารู้ว่าเราไม่สามารถลาออกได้เพราะเรารู้ว่าพ่อรู้บ้านเราจะเป็นยังไงเราจึงคิดที่อยากตายตลอดเวลาและวันนั้นเป็นครั้งแรกที่เราทำร้ายตัวเองทั้งทุบหัวเอาคัตเตอร์กรีดแขนตัวเองเราสิ่งศักดิ์สิทธิ์ทุกอย่างที่ขอได้แล้วเราจะไปสบายแล้ววันนั้นเราร้องไห้ทั้งวันเลยค่ะ #การศึกษาไทย,False,2021-08-12 08:51:03,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [259, 271]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1817,roungpueng,1425744451654148098,และวันนั้นเราก็ไม่ได้กินข้าวเลยค่ะเพราะเรากินไม่ลงเลยและทำให้เราไม่สบายปวดหัว ปวดเมื่อยเนื้อตัว อยากตายตลอด หายใจแล้วเหนื่อยหายใจทางจมูกและปากไม่ค่อยได้และก็เวลาจะลุกขึ้นทำอะไรก็จะเป็นลมตลอดเลยค่ะ #การศึกษาไทย,False,2021-08-12 09:02:20,,2,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [197, 209]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1818,roungpueng,1425744928164827144,สิ่งที่เราเล่ามานี้เป็นสิ่งที่เกิดขึ้นกับเรามาจนถึงตอนนี้ค่ะที่เราเล่ามาอยากให้รู้ว่าการศึกษาไทยนั้นแย่ขนาดไหน และเรื่องดร็อปเรียนเราขอออกเสียงเห็นด้วยมากๆค่ะสำหรับใครที่อ่านจบขอบคุณมากๆค่ะ #การศึกษาไทย,False,2021-08-12 09:04:14,,2,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [190, 202]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1819,moochi_stang,1425769058088095748,"#การศึกษาไทย...ในตอนนี้กำลังสร้างความแตกร้าวในครอบครัว...
สั่งงานแบบบ้าคลั่ง...คนสั่งก็สั่งไปไม่คำนวนหรอกว่าเด็กอายุขนานนี้..กับงานที่สั่งให้ทำขนานั้น..เด็กมันจะไหวมั้ย..ผู้ปกครองจะสอนทันมั้ย 

ค.ว.ย. เถอะ....การศึกษาไทย

#เรียนออนไลน์เราจะตายกันหมด",False,2021-08-12 10:40:07,,2,3,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [0, 12]}, {'text': 'เรียนออนไลน์เราจะตายกันหมด', 'indices': [222, 249]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1820,JM_20Jm,1425787879725277188,"ทุกวันนี้เหมือนจ่ายค่าเทอมไป 
เพื่อไปซื้อการบ้านมาทำอ่า 🥲
#การศึกษาไทย",False,2021-08-12 11:54:55,I'm a Army 👉,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [58, 70]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1821,TAMTammm8,1425788028593733634,นี่เรียนออนไลน์มานานมากแล้ว รู้สึกว่าตัวเองเหนื่อยแล้วก็ท้อมากๆ  เครียด  ไม่เคยรู้สึกอยากตา/ย ขนาดนี้มาก่อน อาจารย์บางคนสั่งแต่งาน จ.-ศ.ก็เรียน ส.-อา.ก็ต้องทำงานทำการบ้าน แล้วไหนเวลาพักวะ #การศึกษาไทย,False,2021-08-12 11:55:30,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [188, 200]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1822,pppp48983163,1425793544967491587,เมื่อไหร่จะเข้าใจว่าไอแพดยุคนี้มันสำคัญกว่า เอะอะก็บอกว่าจะเอาไปเล่นน่ะสิ เมื่อไหร่จะเข้าใจ #การศึกษาไทย,False,2021-08-12 12:17:25,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [92, 104]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1823,Sa_Suthi,1425795561362391046,"การศึกษาไทยในวิกฤตโควิด  ควรปรับปรุงหลักสูตรมากกว่าหยุดเรียน 1 ปีนะ ควรใช้วิกฤตนี้ปรับปรุงหลักสูตรให้เหมาะกับการเรียนออนไลน์ และถือเป็นโอกาสปรับหลักสูตรสำหรับเด็กที่มีความถนัดต่างกันด้วย
📖#การศึกษาไทย ควรเปลี่ยนให้เป็นการศึกษาแนวใหม่ได้แล้วนะประเทศไทย 
#การศึกษาไทยในยุคโควิด",False,2021-08-12 12:25:26,"กรุงเทพมหานคร, ประเทศไทย",0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [188, 200]}, {'text': 'การศึกษาไทยในยุคโควิด', 'indices': [253, 275]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1824,AP35141931,1425799137354600449,เรียนออนไลน์ มีงานแทบจะทุกวิชา สภาพแวดล้อมที่บ้านไม่เอื้ออำนวย เน็ตกระตุก เสียงรบกวน จะให้เอาอะไรมาเข้าใจ จะได้เปิดเทอมมั้ยก็ไม่รู้ สงสารตัวเอง #dek65 #เรียนออนไลน์ #เรียลมัธยม #ความล้มเหลวของการศึกษาไทย,False,2021-08-12 12:39:39,,0,0,"{'hashtags': [{'text': 'dek65', 'indices': [144, 150]}, {'text': 'เรียนออนไลน์', 'indices': [151, 164]}, {'text': 'เรียลมัธยม', 'indices': [165, 176]}, {'text': 'ความล้มเหลวของการศึกษาไทย', 'indices': [177, 203]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1825,roungpueng,1425803045506404357,กระทรวงการศึกษาไทยช่วงแก้ไขหน่อยเถอะค่ะก่อนที่เด็กจะท้อและไม่มีอนาคตกันหมดนะคะ คุณอย่าลืมว่าเด็กคืออนาคตของชาตินะคะ #การศึกษาไทย,False,2021-08-12 12:55:10,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [116, 128]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1826,goout538,1425803489863630856,"ไทยแลนด์ควรปรับระบบการศึกษาให้มันเท่าเทียมกัน แบบที่ว่าต่อให้บ้านมึงไม่มีจะแดก มึงก็สามารถได้รับการศึกษาดีๆแบบคนมีตังค์ได้ ทีนี้แหละจำนวนคนยากจนเพราะขาดความรู้มันก็จะลดลงสักที
#การศึกษาไทย #การศึกษาฆ่าฉัน",False,2021-08-12 12:56:56,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [176, 188]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [189, 204]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1827,KatPornpan,1425804127154565124,ทำไมต้องยุ่งยาก ไม่เข้าใจ #การศึกษาไทย ในระบบก็มีข้อมูลอยู่แล้ว บัญชีที่ให้ค่าอุดหนุนก็มี #ทำไมต้องสำรวจ ให้มากความ ให้เดือดร้อน ผปค ที่ไม่มีด้วย!!!!!!! #ข้อโทษนะ ระบบราชการไม่จำเป็นต้อง (โกง ) เหมือนกันป่ะ #เยอะ!!!! #ไม่ได้เรื่อง #ปญอ #ศธสึ่งตึง,False,2021-08-12 12:59:28,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [26, 38]}, {'text': 'ทำไมต้องสำรวจ', 'indices': [90, 104]}, {'text': 'ข้อโทษนะ', 'indices': [153, 162]}, {'text': 'เยอะ', 'indices': [207, 212]}, {'text': 'ไม่ได้เรื่อง', 'indices': [217, 230]}, {'text': 'ปญอ', 'indices': [231, 235]}, {'text': 'ศธสึ่งตึง', 'indices': [236, 246]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1828,TRABQe3M8JmIAxn,1425824963773145097,"จากใจเด็กม1เลยนะการเรียนออนไลน์มันห่วยแตกมากๆอ่เหนื่อยงานเยอะสังคมใหม่ๆก็ไม่ได้เจอแล้วที่จะมาพูดคือเรียออนไลน์ควรเอาแค่วิชาหลัก คือเดิมทีที่เครียดจากวิชาหลักมากพออยู่แล้วยังต้องมาเครียดวิชาลองหรือวิชาที่มันไม่จำเป็น วิชาพละคือบ้านของบางคนก็ไม่มีพื้นที่ต่อในเม้น
#การศึกษาฆ่าฉัน",False,2021-08-12 14:22:16,,1,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [262, 277]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1829,IamSausageBoy,1425825722937995278,รู้สึกยังไงกับการที่รร.เอารายชื่อเด็กทั้งหมดในชั้นพร้อมเกรดมาเรียงอันดับแล้วไปติดทุกห้องครับ? รร.ไม่เคยนึกถึงความรู้สึกคนที่เกรดน้อยๆบ้างเหรอครับว่าเขาจะรู้สึกยังไง #การศึกษาไทย #การศึกษาฆ่าฉัน,False,2021-08-12 14:25:17,,0,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [165, 177]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [178, 193]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1830,Mtanyong0,1425831406991601664,"คือแบบการศึกษาไทยเป็นไรที่บ้งมากแม่งรู้ว่าโควิดอ้ะมึงยังสั่งงานกลุ่มอยู่เลยคืองงมากสั่งรายงานงี้อัดคลิปกลุ่มนำเสนองี้
คือรู้เว่ยว่าทำได้แต่ควรสั่งมั้ยอ่ะแค่การบ้ารเดี่ยวกูก็จะตายอยู่แล้วพ่ออ
#การศึกษาฆ่าฉัน  #การศึกษาไทย",False,2021-08-12 14:47:52,,0,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [191, 206]}, {'text': 'การศึกษาไทย', 'indices': [208, 220]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1831,fangphit,1425840452368945157,เรียนๆ เล่นๆ พักๆ นอนๆ นี่แหละสไตล์ฉัน 555555555✌️  #การศึกษา,False,2021-08-12 15:23:49,,0,0,"{'hashtags': [{'text': 'การศึกษา', 'indices': [52, 61]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1832,fangphit,1425841003643109378,"“จากประสบการณ์ของฉัน แรงผลักดันหนึ่งเดียวในชีวิตเราคือ ความปรารถนา โดยที่ไม่มีเหตุผลหรือหลักการใด ๆ  ที่เป็นต้นตอหรือสามารถต่อกรกับความปรารถนาได้” — Jane Smiley

#การศึกษา",False,2021-08-12 15:26:00,,0,0,"{'hashtags': [{'text': 'การศึกษา', 'indices': [162, 171]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1833,Warach44028200,1425843700060409875,อยากตาย #การศึกษาไทย,False,2021-08-12 15:36:43,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [8, 20]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1834,NpXZuwIyY7xqbny,1425852975927291906,การศึกษามันห่วยตรงที่ สอบเป็น50 เป็น100คะเเนนเเต่หารเหลือ10 เด็กบางคนไม่สามารถเข้าเรียนได้ ด้วยปัจจัยหลายอย่าง แต่การบวกคะเเนนเด็กที่ทำคะเเนนออกมาได้ไม่ดี ฟรีๆ มันแฟร์หรอกับเด็กที่ทำคะเเนนดี แต่ไม่สามารถเข้าเรียนได้ #การศึกษาไทย #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน https://t.co/3dxLWriMyc,False,2021-08-12 16:13:35,,1,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [216, 228]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [229, 244]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [245, 263]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1425852969971376129, 'id_str': '1425852969971376129', 'indices': [264, 287], 'media_url': 'http://pbs.twimg.com/media/E8mluMEUYAEcnsb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/E8mluMEUYAEcnsb.jpg', 'url': 'https://t.co/3dxLWriMyc', 'display_url': 'pic.twitter.com/3dxLWriMyc', 'expanded_url': 'https://twitter.com/NpXZuwIyY7xqbny/status/1425852975927291906/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 828, 'h': 1472, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}"
1835,26pwitet,1425855390164520966,#การศึกษาฆ่าฉัน  มันฆ่าฉันจริงๆไม่ว่าจะเราจะอายุกี่ปีก็ไม่ควรมานั่งเครียดกับการเรียนออนไลน์,False,2021-08-12 16:23:10,,1,1,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [0, 15]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1836,babypradaaaa,1425903447937753093,"รร. แม่งไม่เปิดนานจนกูจะเป็นค้างคาวอยู่ละแม่ง นอนเช้าตลอดเเต่ก็ต้องแหกขี้ตาตื่นมาเรียนออนไลน์เหี้ยนี้อีก งานก็สั่งเยอะชิบหาย จะไม่ไห้กูไปต่อมหาลัยง่ายๆเลยสินะ ละปีนี้คือชิบหายของชิบหาย กูท้อ
#การศึกษาไทย  #เอาชีวิตวัยรุ่นกูคืนมา",False,2021-08-12 19:34:08,"อ.บ้านหมอ, จ.สระบุรี",0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [191, 203]}, {'text': 'เอาชีวิตวัยรุ่นกูคืนมา', 'indices': [205, 228]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1837,RRRR34163761,1425906397758164998,งานเยอะ งานเดี่ยวงานกลุ่ม มหาลัยสังคมก็แย่ โดนเอาเปรียบโดนบูลลี่ เหนื่อยว่ะกับการเรียน อยากจะจบชีวิตตัวเอง มากๆ เมื่อไหร่ปัญหาพวกนี้จะหมด เมื่อไหร่จะมีคนเอาไปพูดสักที #การศึกษาฆ่าฉัน,False,2021-08-12 19:45:51,,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [167, 182]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1838,fernatitayaa,1426004083043827716,ต้องการร้องเรียนสถานศึกษาในเชียงใหม่ ตัวย่อ ทคชม. ที่อาจารย์แผนกให้ นศ.ซื้อเครื่อง CNC ห้องละ 2 เครื่อง ราคาหลักแสน เพื่อแลกกับการผ่านวิชาโปรเจ็ค ต้องยื่นที่ไหนอีก นอกจาก สำนักงานศึกษาธิการเชียงใหม่ #เชียงใหม่ #การศึกษาไทย #การศึกษาไทยส้นตีน,False,2021-08-13 02:14:01,"Chiang Mai, Thailand",0,0,"{'hashtags': [{'text': 'เชียงใหม่', 'indices': [199, 209]}, {'text': 'การศึกษาไทย', 'indices': [210, 222]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [223, 241]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1839,Warach44028200,1426008818660483072,สอนเลยเวลาตลอด น่าเบื่อ #การศึกษาไทย,False,2021-08-13 02:32:50,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [24, 36]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1840,Warach44028200,1426008917209804805,เมื่อไหร่จะปิดเทอมวะ กูไม่ไหวละ #การศึกษาไทย,False,2021-08-13 02:33:14,,1,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [32, 44]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1841,ihaveabreakfast,1426015585947721730,"เห็นมาหลายปีการศึกษาแต่ก็ยังไม่มีการเปลี่ยนแปลงอะไรเลย เนื้อหาที่สอนก็ตั้งแต่ปี 2551 ผ่านมาสิบกว่าปีแล้วไม่คิดจะเปลี่ยนแปลงอะไรหน่อยหรอ
#ระบบการศึกษาไทย #การศึกษาฆ่าฉัน #การศึกษาไทยส้นตีน",False,2021-08-13 02:59:44,,1,1,"{'hashtags': [{'text': 'ระบบการศึกษาไทย', 'indices': [136, 152]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [153, 168]}, {'text': 'การศึกษาไทยส้นตีน', 'indices': [169, 187]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1842,e_peeea,1426017566191804418,เช็คสิทธิเยี่ยวยา2000 ถามจริงกูไม่มีชื่อในระบบหรอ ทำไมต้องเช็คหีแตดอะไรเยอะแยะวุ่นวาย โครตเบื่อ #การศึกษาไทย,False,2021-08-13 03:07:36,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [96, 108]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1843,Wiza_xxcute,1426028215647150080,"มันคงเป็นเวรของเราแหละที่เกิดมาเจอครูแบบนี้ไลน์มันไม่แจ้งเตือนอ่ะ แล้วนั่งทำงานวิชาก่อนหน้านั้นเพลินแหละเลยไม่ได้เข้าไปดูว่าครูส่งลิ้งค์meetมา เข้าช้าราว12นาทีครูไม่รับเข้าเรียน ปกติคือเข้าตลอดนะแล้วนี่สายแปปเดียวเพราะไม่ได้ตั้งใจต้องทำถึงขนาดนี้เลยเหรอ
#เรียนออนไลน์ #การศึกษาไทย",False,2021-08-13 03:49:55,Your heart ,0,0,"{'hashtags': [{'text': 'เรียนออนไลน์', 'indices': [254, 267]}, {'text': 'การศึกษาไทย', 'indices': [268, 280]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1844,Wiza_xxcute,1426029722757074946,เข้าเรียนสาย12นาทีไม่รับเข้ากลุ่มเพราะไลน์มันไม่เตือนเนี่ยทีคนอื่นเข้าสายเป็นครึ่งชั่วโมงยังรับเข้ากลุ่มมันน้อยใจจริงๆนะเว้ย เรียนปกติก็ไม่เข้าใจแล้วแล้วนี่ไม่ได้เข้าเรียนรอไรอยู่ล่ะคะไม่ต้องถามถึง #การศึกษาฆ่าฉัน #การศึกษาไทย #เรียนออนไลน์เราจะตายกันหมด,False,2021-08-13 03:55:54,Your heart ,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [198, 213]}, {'text': 'การศึกษาไทย', 'indices': [214, 226]}, {'text': 'เรียนออนไลน์เราจะตายกันหมด', 'indices': [227, 254]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1845,v2QdZ3DZKm5B4HY,1426033280265056261,เรียนไปแค่ให้จบอะอีสัส เรียนแค่ได้มาทำงาน แล้วแม่งทำงานแล้วไม่พอกิน กูจะพึ่งพาประเทศนี้อะไรได้บ้าง เฮงซวย #การศึกษาไทยส้นตีน #การศึกษาฆ่าฉัน #การศึกษาไทย,False,2021-08-13 04:10:03,,2,2,"{'hashtags': [{'text': 'การศึกษาไทยส้นตีน', 'indices': [106, 124]}, {'text': 'การศึกษาฆ่าฉัน', 'indices': [125, 140]}, {'text': 'การศึกษาไทย', 'indices': [141, 153]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1846,DobleCtk,1426036901140602881,เราจะเรียนเยอะกันไปเพื่ออะไร บ้างเนื้อหาโตขึ้นก็ไม่ได้ใช้ ถ้าการศึกษาไทยดีเด็กก็คงไม่ตายเพราะการศึกษาหรอก #การศึกษาไทย,False,2021-08-13 04:24:26,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [106, 118]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1847,DobleCtk,1426037258956677124,ขอการบ้านก่อนเที่ยง ซึ่งตอนเที่ยงพึงเรียนเสร็จจะเอาเวลาไหนไปทำ #การศึกษาไทย,False,2021-08-13 04:25:51,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [63, 75]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1848,toilkarn,1426038489116667904,"สอบคณิตศาสตร์ วันนี้ 
คำสั้นๆ ให้ตัวเอง "" here "" ที่สุดเลย
จย้าา  #การศึกษาฆ่าฉัน",False,2021-08-13 04:30:44,ในใจคุณ (ห้องบนซ้าย) ,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [66, 81]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1849,Warach44028200,1426041319030333446,เบื่อเว้ย เมื่อไหร่จะตายๆไปสักที #การศึกษาไทย,False,2021-08-13 04:41:59,,0,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [33, 45]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1850,LiyCW3K8FQnH89M,1426041950491201538,"เด็กเครียดจะตายห่าสั่งงานยังกะไม่เคยสั่ง บางคนไม่ได้สั่งเพื่อตัวนักเรียนนะสั่งเพื่อจะเอาไปรายงาน ประสาทแดก
#การศึกษาฆ่าฉัน",False,2021-08-13 04:44:30,,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [107, 122]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1851,AArmyandBangtan,1426048426580406273,กุเหนื่อยแบบไม่อยากจะทำอะไรแล้ว ครูก็ไม่เข้าใจนักเรียน ไม่รับฟังอะไรเลย เอาแต่สั่งๆ มันเหนื่อยจนไม่อยากไปต่อแล้ว เรียนก็ไม่เข้าใจ แต่ก็ยังจะสอบ พอตกก็บอกไม่ตั้งใจเรียน ครูบางคนก็ไม่สนเลยว่านักเรียนจะมีพร้อมมั้ย นี่หรอคือสิ่งที่กุได้รับจากการศึกษาไทยอะ #การศึกษาฆ่าฉัน #การศึกษาไทย,False,2021-08-13 05:10:14,,1,2,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [252, 267]}, {'text': 'การศึกษาไทย', 'indices': [268, 280]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1852,pexr_p,1426050318823923719,ท้อกับการเรียนออนไลน์ที่เรียนหรือติวยังไงก็ไม่มีไฟ หมดหวังกับการศึกษาไทย #การศึกษาฆ่าฉัน,False,2021-08-13 05:17:45,,1,0,"{'hashtags': [{'text': 'การศึกษาฆ่าฉัน', 'indices': [73, 88]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1853,Warach44028200,1426051163363758082,กูมาบ่นในเเท็กนี้ตลอดเลย. ไม่มีเเววที่การศึกษาจะดีขึ้นเลยอะเห้อ กูอยากตาย ไม่อยากอยู่เเล้ว #การศึกษาไทย,False,2021-08-13 05:21:06,,0,1,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [91, 103]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
1854,Warach44028200,1426052043010056202,ควรทำยังไงดี ควรย้ายร.ร.ไหมอะ มาร.ร.ใหม่ไม่ไหวเลย สภาพจิตใจเเย่มาก ไม่มีเพื่อนไม่ได้เข้าสังคม จะทนกว่าร.ร.เปิดเผื่อจะมีไรดีขึ้น เเต่ทนไม่ไหวเเล้วอะ ควรทำยังไงดี🥲 ลาออกหรือ ทน..#การศึกษาไทย,False,2021-08-13 05:24:36,,0,0,"{'hashtags': [{'text': 'การศึกษาไทย', 'indices': [176, 188]}], 'symbols': [], 'user_mentions': [], 'urls': []}"
